序号,卡口位置,车型,卡点编号,卡点名称,流向,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,鹿城区,大型汽车,330302000312,望江路广化桥路口,由西向东,1,2,1,9,36,11,16,24,22,25,29,11,24,31,15,21,23,19,26,25,18,11,5,5
1,鹿城区,大型汽车,330302000313,DX车站大道锦源路路口,由东向西,0,0,0,0,0,2,4,8,10,11,11,9,7,4,5,8,8,6,7,3,0,1,3,1
1,鹿城区,大型汽车,330302000313,DX车站大道锦源路路口,由北向南,1,1,1,0,1,3,47,58,68,67,58,44,38,35,56,59,53,54,56,28,16,17,9,5
1,鹿城区,大型汽车,330302000313,DX车站大道锦源路路口,由南向北,1,1,0,0,2,11,74,91,111,103,106,96,102,93,94,94,93,102,100,68,41,27,17,1
1,鹿城区,大型汽车,330302000313,DX车站大道锦源路路口,由西向东,0,0,0,0,0,0,1,2,5,4,6,5,9,10,3,4,3,6,3,3,0,4,2,2
1,鹿城区,大型汽车,330302000314,温州大道站东路路口,由东向西,0,4,0,1,0,13,43,69,83,83,75,65,69,65,57,50,28,32,58,38,34,16,12,6
1,鹿城区,大型汽车,330302000314,温州大道站东路路口,由北向南,0,0,0,0,0,2,5,6,10,9,9,8,8,7,3,7,14,6,5,7,8,6,3,1
1,鹿城区,大型汽车,330302000314,温州大道站东路路口,由西向东,1,1,0,0,1,3,38,60,61,54,57,51,40,41,53,58,44,43,42,20,13,8,4,3
1,鹿城区,大型汽车,330302000315,划龙桥东龙路口,由东向西,1,1,0,0,0,0,18,13,9,27,12,11,15,19,12,8,5,5,15,6,5,6,6,1
1,鹿城区,大型汽车,330302000315,划龙桥东龙路口,由南向北,1,0,0,0,0,2,1,5,6,7,6,17,1,5,6,2,2,9,18,6,5,11,5,4
1,鹿城区,大型汽车,330302000315,划龙桥东龙路口,由西向东,0,0,0,0,12,10,28,27,33,23,22,21,22,24,26,12,21,16,7,0,0,1,0,0
1,鹿城区,大型汽车,330302000316,会展路新田路路口,由东向南,2,1,1,4,8,28,53,53,64,53,56,37,55,62,60,48,52,62,35,30,16,11,11,6
1,鹿城区,大型汽车,330302000316,会展路新田路路口,由西向北,0,0,0,0,0,0,0,14,17,19,11,14,10,13,12,12,12,12,16,16,11,9,10,1
1,鹿城区,大型汽车,330302000316,会展路新田路路口,由西向南,3,4,4,1,8,18,35,48,54,49,48,39,45,37,41,53,44,35,37,31,28,28,25,19
1,鹿城区,大型汽车,330302000317,学院路府东路口,由东向西,5,1,2,1,0,6,32,44,59,33,41,36,44,51,38,41,31,44,44,38,33,21,14,2
1,鹿城区,大型汽车,330302000317,学院路府东路口,由北向南,3,0,1,0,0,4,11,39,28,23,30,16,12,12,16,27,21,24,39,17,15,20,7,3
1,鹿城区,大型汽车,330302000317,学院路府东路口,由南向北,1,1,0,0,0,3,20,38,36,32,30,23,37,33,29,35,32,27,20,9,18,10,7,3
1,鹿城区,大型汽车,330302000317,学院路府东路口,由西向东,0,0,0,1,0,3,20,18,26,20,9,12,9,22,26,39,35,19,33,33,24,10,16,5
1,鹿城区,大型汽车,330302000318,过境路黄龙商贸城路口,由东向西,0,1,0,0,0,1,32,57,60,68,80,69,70,61,54,57,25,20,32,19,20,6,2,1
1,鹿城区,大型汽车,330302000318,过境路黄龙商贸城路口,由西向东,5,1,1,1,5,22,88,98,68,64,52,65,64,58,68,71,70,68,46,32,23,19,20,3
1,鹿城区,大型汽车,330302000319,G330与瓯湖线交叉口,由东向南,3,2,1,0,1,7,18,35,33,17,30,32,19,21,25,18,12,14,9,14,8,5,5,7
1,鹿城区,大型汽车,330302000319,G330与瓯湖线交叉口,由西向北,22,24,13,18,30,27,62,65,62,59,68,62,66,64,75,68,59,59,56,46,35,31,25,25
1,鹿城区,大型汽车,330302000319,G330与瓯湖线交叉口,由西向南,8,6,13,10,19,31,50,35,58,32,25,32,27,21,40,28,33,35,19,10,13,9,5,7
1,鹿城区,大型汽车,330302000325,DX九山路兽医桥口,由北向南,0,0,0,0,0,0,2,2,5,6,5,5,6,5,7,5,1,3,3,6,5,4,2,0
1,鹿城区,大型汽车,330302000325,DX九山路兽医桥口,由南向北,1,0,0,0,0,0,7,6,7,12,9,9,9,8,7,8,6,11,8,9,6,6,4,2
1,鹿城区,大型汽车,330302000329,DX黎明中路278弄,由南向北,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,鹿城区,大型汽车,330302000591,DX人民路大南路路口(变道抓拍),由西向东,0,0,0,0,1,30,45,67,85,61,58,55,52,52,60,89,87,84,60,33,26,19,10,2
1,鹿城区,大型汽车,330302000669,DX江滨路东明路路口(变道抓拍),由东向西,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1,鹿城区,大型汽车,330302000682,DX百里路解放街路口(变道抓拍),由东向西,0,0,0,0,0,1,1,0,1,1,3,0,0,2,1,1,3,3,2,0,0,0,0,0
1,鹿城区,大型汽车,330302000718,DX望江西路西城路口,由北向南,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302000719,DX望江西路西城路路口(变道抓拍),由东向西,0,1,1,1,1,1,10,19,14,16,18,19,16,15,15,19,15,15,20,16,8,6,3,2
1,鹿城区,大型汽车,330302000728,DX惠民路锦绣路路口(变道抓拍),由南向北,1,0,1,0,0,1,11,19,16,20,20,25,14,21,16,21,12,14,17,6,5,0,1,1
1,鹿城区,大型汽车,330302000751,DX车站大道学院路路口(变道抓拍),由北向南,1,0,0,1,0,2,2,0,1,0,1,3,3,0,0,0,0,1,3,4,0,0,0,0
1,鹿城区,大型汽车,330302000753,市府路教育局门口,由东向西,0,0,0,1,0,16,22,36,49,42,38,29,28,43,40,42,51,53,40,28,21,11,6,5
1,鹿城区,大型汽车,330302000753,市府路教育局门口,由西向东,0,4,0,0,2,1,12,55,49,36,44,39,33,38,37,37,47,38,47,39,24,13,12,9
1,鹿城区,大型汽车,330302000781,104国道岩门卡口,由北向南,36,32,36,39,63,66,134,66,56,70,72,62,55,88,71,66,270,158,103,74,69,64,59,61
1,鹿城区,大型汽车,330302000781,104国道岩门卡口,由南向北,42,33,31,29,26,65,55,17,14,35,25,28,18,21,16,23,36,21,33,37,50,77,67,62
1,鹿城区,大型汽车,330302000800,S温州大道三友路路口南北方向,由北向南,0,0,0,0,0,0,8,14,3,7,8,1,1,2,2,2,1,0,2,2,0,0,0,0
1,鹿城区,大型汽车,330302000800,S温州大道三友路路口南北方向,由南向北,0,0,0,0,0,1,8,8,4,9,7,9,13,6,7,6,7,7,12,6,5,1,2,1
1,鹿城区,大型汽车,330302000959,S朔门大厦1幢西侧,由东向西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302001327,ZG府东路绣山路路口,由东向西,0,0,0,1,0,6,35,49,32,40,35,31,40,30,32,34,37,39,29,9,2,6,3,19
1,鹿城区,大型汽车,330302001327,ZG府东路绣山路路口,由南向北,1,1,0,0,0,5,11,21,33,28,32,32,26,33,28,28,31,32,45,13,11,9,7,1
1,鹿城区,大型汽车,330302001329,ZG锦绣路车站大道路口,由东向西,12,9,2,7,8,26,90,79,96,90,96,84,76,102,105,104,102,74,147,78,53,67,34,30
1,鹿城区,大型汽车,330302001329,ZG锦绣路车站大道路口,由北向南,12,8,7,4,6,21,87,98,72,88,67,77,73,82,79,86,79,58,88,67,68,34,23,12
1,鹿城区,大型汽车,330302001329,ZG锦绣路车站大道路口,由南向北,6,2,7,2,1,16,64,58,67,81,66,60,65,56,71,64,62,64,78,72,56,51,26,9
1,鹿城区,大型汽车,330302001329,ZG锦绣路车站大道路口,由西向东,3,7,2,4,9,14,52,45,48,49,50,51,45,55,53,52,54,82,71,32,64,43,23,18
1,鹿城区,大型汽车,330302001331,ZG瓯越大桥东游路路口,由南向北,53,30,25,20,14,34,57,48,56,29,33,38,36,36,29,40,54,32,70,131,132,126,96,58
1,鹿城区,大型汽车,330302001333,ZG锦绣路吴桥路路口,由东向西,6,1,4,2,7,16,27,35,33,30,28,30,39,47,48,36,34,42,47,24,18,37,10,8
1,鹿城区,大型汽车,330302001333,ZG锦绣路吴桥路路口,由北向南,0,6,2,7,9,10,27,43,51,45,47,41,36,43,42,52,66,44,49,32,28,15,11,4
1,鹿城区,大型汽车,330302001333,ZG锦绣路吴桥路路口,由西向东,9,7,3,7,5,13,68,67,54,51,58,52,46,54,67,52,81,65,73,72,67,71,30,33
1,鹿城区,大型汽车,330302001334,ZG过境公路嵇师路路口,由北向南,20,17,15,11,13,42,100,95,110,106,115,100,101,88,87,89,122,115,89,70,58,62,42,20
1,鹿城区,大型汽车,330302001334,ZG过境公路嵇师路路口,由南向北,9,14,5,3,5,68,126,108,130,124,128,131,108,121,138,116,97,103,110,57,44,38,27,18
1,鹿城区,大型汽车,330302001334,ZG过境公路嵇师路路口,由西向东,1,1,1,0,3,5,11,13,7,7,8,7,13,5,20,14,19,15,13,5,2,5,3,0
1,鹿城区,大型汽车,330302001369,温州大道与三友路交叉口,由东向西,1,1,0,1,0,7,29,48,53,50,49,46,45,52,48,48,33,43,26,16,10,10,3,1
1,鹿城区,大型汽车,330302001369,温州大道与三友路交叉口,由西向东,7,3,0,0,3,11,46,53,62,57,55,53,61,58,57,65,53,49,43,24,15,6,5,6
1,鹿城区,大型汽车,330302001431,S-G104国道沿达路路口,由东向西,1,1,0,0,0,2,8,5,5,5,5,7,4,3,6,5,8,8,4,3,0,1,1,0
1,鹿城区,大型汽车,330302001431,S-G104国道沿达路路口,由北向南,8,9,12,8,21,27,63,55,59,65,49,43,44,57,52,51,53,41,40,27,22,17,17,15
1,鹿城区,大型汽车,330302001431,S-G104国道沿达路路口,由南向北,11,6,7,7,7,23,36,48,51,50,48,54,35,46,52,56,41,46,43,31,22,23,15,20
1,鹿城区,大型汽车,330302001431,S-G104国道沿达路路口,由西向东,0,0,1,0,0,1,2,4,10,9,4,0,3,3,5,3,8,4,2,1,0,2,0,0
1,鹿城区,大型汽车,330302001485,S-G330国道16Km+220,由东向西,0,0,0,0,0,0,31,27,38,44,55,78,33,58,59,61,46,47,11,0,1,0,0,0
1,鹿城区,大型汽车,330302001486,S-G330国道17KM+410M,由东向西,8,8,11,7,22,40,41,49,56,36,34,23,30,29,33,27,32,29,13,11,7,11,7,12
1,鹿城区,大型汽车,330302001486,S-G330国道17KM+410M,由西向东,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302001568,BK学院路杨府山公园边,由东向西,8,3,3,2,2,7,27,40,32,19,16,20,22,20,23,27,28,20,20,26,23,14,15,20
1,鹿城区,大型汽车,330302001568,BK学院路杨府山公园边,由西向东,7,4,3,4,0,9,23,18,33,22,20,16,16,32,22,28,43,54,20,17,15,10,11,16
1,鹿城区,大型汽车,330302001655,ZG粗糠路月湖小区前,由南向北,1,1,0,0,0,0,4,1,2,1,4,6,0,0,4,4,41,6,7,4,3,1,1,1
1,鹿城区,大型汽车,330302001656,ZG亦美大厦东侧支路,由北向南,0,0,0,0,0,0,1,4,2,5,2,1,0,0,2,4,6,4,2,0,0,0,0,0
1,鹿城区,大型汽车,330302001657,ZG温州大剧院北侧支路,由东向西,0,0,0,0,0,0,1,10,7,11,8,8,4,8,5,14,11,8,8,4,1,1,4,0
1,鹿城区,大型汽车,330302001672,ZG瓯江路香源路交叉口,由东向西,3,7,4,3,6,16,25,8,7,24,17,3,14,15,19,7,15,4,16,7,8,4,5,6
1,鹿城区,大型汽车,330302001672,ZG瓯江路香源路交叉口,由南向北,62,61,28,30,9,17,17,7,10,18,4,10,6,6,6,12,7,4,10,5,7,2,4,6
1,鹿城区,大型汽车,330302001672,ZG瓯江路香源路交叉口,由西向东,1,2,0,0,0,1,12,17,13,10,20,20,17,20,15,15,14,12,18,13,7,13,10,7
1,鹿城区,大型汽车,330302001683,DX锦绣路杏花路路口,由东向西,3,1,2,1,0,13,22,40,36,39,32,32,29,33,36,31,32,44,38,28,12,9,6,4
1,鹿城区,大型汽车,330302001683,DX锦绣路杏花路路口,由北向南,0,2,0,2,0,9,25,24,24,23,17,21,26,20,20,22,22,20,21,14,6,5,2,0
1,鹿城区,大型汽车,330302001683,DX锦绣路杏花路路口,由西向东,2,7,6,4,2,8,47,52,39,41,49,42,36,47,50,48,57,39,39,35,31,18,12,6
1,鹿城区,大型汽车,330302001685,DX过境公路康华路路口,由东向西,30,20,16,16,10,15,47,56,42,55,49,41,49,40,50,49,43,40,57,54,36,46,22,29
1,鹿城区,大型汽车,330302001685,DX过境公路康华路路口,由北向南,2,0,0,0,2,2,12,16,19,19,22,20,19,15,15,19,19,7,19,20,13,8,11,7
1,鹿城区,大型汽车,330302001685,DX过境公路康华路路口,由南向北,3,1,0,0,3,8,33,25,22,30,23,23,20,22,24,20,24,24,24,16,13,16,12,2
1,鹿城区,大型汽车,330302001685,DX过境公路康华路路口,由西向东,26,13,7,9,11,68,136,129,119,126,122,109,123,104,104,105,102,91,95,67,64,52,57,27
1,鹿城区,大型汽车,330302001932,ZG鹿城路新宫前路口斑马线,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302001933,ZG泰力路三开路口斑马线,由南向北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,鹿城区,大型汽车,330302001937,ZG划龙桥路华中巷口斑马线,由东向西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,鹿城区,大型汽车,330302001941,ZG温州大道公交始发站前斑马线,由东向西,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1,鹿城区,大型汽车,330302002095,DX马鞍池东路飞霞南路口交叉口,由西向东,2,0,0,0,2,0,17,27,30,30,30,21,29,24,21,27,21,29,28,24,19,15,4,3
1,鹿城区,大型汽车,330302002118,S-104国道-周岙底,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302002166,S宁波路马坑路路口,由北向南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,鹿城区,大型汽车,330302002166,S宁波路马坑路路口,由南向北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302002169,S宁波路温金路至物流一路段（BRT车道）,由北向南,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,0,0,1,1
1,鹿城区,大型汽车,330302010099,温州大道东龙路口,由东向西,1,1,1,0,0,10,36,44,65,63,65,55,60,58,49,47,28,34,46,20,17,11,9,2
1,鹿城区,大型汽车,330302010099,温州大道东龙路口,由北向南,0,0,0,0,0,2,2,5,5,5,10,8,4,1,2,3,4,7,8,1,0,0,3,0
1,鹿城区,大型汽车,330302010099,温州大道东龙路口,由西向东,1,4,2,0,11,59,80,79,85,63,71,74,55,69,85,75,65,76,58,13,13,13,7,8
1,鹿城区,大型汽车,330302010100,万源路绣山路路口,由东向西,2,0,0,0,1,3,11,7,15,12,13,16,9,9,11,8,8,13,5,12,5,2,0,1
1,鹿城区,大型汽车,330302010100,万源路绣山路路口,由北向南,1,0,0,0,0,3,24,29,17,18,12,16,18,15,16,19,18,18,12,7,6,5,1,3
1,鹿城区,大型汽车,330302010100,万源路绣山路路口,由南向北,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302010100,万源路绣山路路口,由西向东,0,0,0,0,1,0,8,14,29,13,15,18,14,22,23,18,19,31,14,3,2,3,2,0
1,鹿城区,大型汽车,330302010103,DX人民东路中侨大楼东侧支路,由北向南,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,2,1,1,0,0,0
1,鹿城区,大型汽车,330302010107,DX飞霞北路北段,由北向南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,鹿城区,大型汽车,330302010108,DX飞霞北路南段,由北向南,1,0,0,0,1,1,1,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0
1,鹿城区,大型汽车,330302010108,DX飞霞北路南段,由南向北,0,0,0,0,0,0,1,4,4,13,7,8,4,5,4,4,7,2,1,1,1,0,3,0
1,鹿城区,大型汽车,330302010110,DX游泳桥路21弄,由东向西,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302010110,DX游泳桥路21弄,由西向东,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302010113,DX牛山北路8弄,由北向南,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302010113,DX牛山北路8弄,由南向北,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302010117,DX洪殿北路农贸市场,由北向南,0,0,0,0,0,0,0,1,1,6,3,4,3,4,3,9,7,1,1,0,0,0,1,0
1,鹿城区,大型汽车,330302010117,DX洪殿北路农贸市场,由南向北,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302010127,DX鼓楼街公安路口,由东向西,0,0,0,0,0,0,0,3,2,4,1,0,2,3,0,1,1,1,3,0,0,0,0,0
1,鹿城区,大型汽车,330302010127,DX鼓楼街公安路口,由西向东,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302010132,DX勤奋路过境至雪山路段,由北向南,1,1,0,0,0,8,12,8,4,11,8,0,7,7,9,9,16,23,19,2,0,1,0,0
1,鹿城区,大型汽车,330302010139,DX纱帽河中段,由东向西,0,0,0,0,0,0,0,0,0,0,0,1,6,3,4,6,3,8,10,1,1,0,0,0
1,鹿城区,大型汽车,330302010139,DX纱帽河中段,由西向东,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,2,0,0,0,0,0
1,鹿城区,大型汽车,330302800274,YD飞霞北路人民路路口（禁鸣抓拍）,由北向南,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302800290,DX温金公路上伊路口交叉口,由南向北,12,11,13,6,11,26,47,27,25,22,19,31,15,26,19,28,22,12,21,24,12,16,15,24
1,鹿城区,大型汽车,330302800476,XS温金路腾跃路路口,由南向北,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302800477,XS广化桥路兴海路路口(变道抓拍),由南向北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,鹿城区,大型汽车,330302800481,XS渔藤路盛丰路路口,由西向东,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1,鹿城区,大型汽车,330302800484,XS惠民路学院中路路口（变道抓拍）,由南向北,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,3,3,0,0,3,0,0
1,鹿城区,大型汽车,330302800493,XS市府路教育局门前,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,鹿城区,大型汽车,330302800710,ZG温州大道跨境电商园前斑马线,由西向东,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302800763,DX-G330国道双溪村段,由北向南,2,0,0,0,2,4,1,10,5,10,2,39,58,71,69,43,51,53,53,53,66,78,60,68
1,鹿城区,大型汽车,330302800763,DX-G330国道双溪村段,由南向北,2,1,2,0,0,3,5,6,9,6,9,65,80,87,75,90,67,73,92,71,83,63,53,56
1,鹿城区,大型汽车,330302800888,DX-G330国道制革中路口斑马线,由南向北,9,4,4,5,2,23,45,51,57,53,56,69,33,48,61,58,47,39,40,38,14,12,14,20
1,鹿城区,大型汽车,330302801237,DX飞霞南路白鹿洲公园前非机车道,由南向北,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302801672,S瓯江路与加州路交叉口,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,鹿城区,大型汽车,330302801676,S瓯江路与上陡门路交叉口,由西向东,3,4,1,1,4,4,11,17,8,10,14,10,17,11,11,11,11,4,4,6,4,0,12,6
1,鹿城区,大型汽车,330302801679,S瓯江路与高田路交叉口,由东向西,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,鹿城区,大型汽车,330302801679,S瓯江路与高田路交叉口,由西向东,2,0,0,0,5,1,0,1,1,0,1,6,4,0,1,4,0,0,2,2,3,0,3,2
1,鹿城区,大型汽车,330302801683,S瓯江路与东明路交叉口,由西向东,3,0,1,1,2,10,17,27,14,19,23,21,14,13,14,17,16,9,12,11,5,3,8,6
1,鹿城区,大型汽车,330302801684,S瓯江路与永楠路交叉口,由西向东,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302801685,S瓯江路与飞霞北路交叉口,由南向北,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302801989,Z-G330国道28KM处东向西,由东向西,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0
1,鹿城区,大型汽车,330302801990,Z-G330国道28KM处西向东,由西向东,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3,0,1,0,0,2,0,0
1,鹿城区,大型汽车,330302801991,Z-G330国道34KM+750M处东向西,由东向西,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302801992,Z-G330国道34KM+750M处西向东,由西向东,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302801994,Z-G330国道30KM+350M处西向东,由西向东,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,鹿城区,大型汽车,330302802025,S-G330国道与上伊路口（变道抓拍）,由西向东,0,3,0,0,1,6,9,13,12,6,8,10,7,4,4,13,6,5,5,5,0,3,0,2
1,鹿城区,大型汽车,330302802028,S上伊路铁道闸口处,由北向南,20,3,1,1,2,6,25,114,70,53,49,57,67,77,72,43,57,71,52,43,53,52,46,35
1,鹿城区,大型汽车,330302802029,S尚隆路尚品鞋业门口,由西向东,0,0,0,0,0,2,1,11,15,10,13,14,12,14,14,9,3,11,5,5,3,3,1,1
1,鹿城区,大型汽车,330302802030,S富伊路16号前,由北向南,0,1,0,1,1,0,3,15,7,14,10,10,10,7,9,10,9,12,3,4,3,8,0,4
1,鹿城区,大型汽车,330302802031,S富伊路鞋都购物美食中心前,由北向南,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,1,0,1,0,0,0,0
1,鹿城区,大型汽车,330302802032,S正岙路戈兰迪鞋业旁,由东向西,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,1,0,1,0,0,0
1,鹿城区,大型汽车,330302802033,S正岙路营楼创业园门口,由东向西,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,5,3,3,1,0,0,3,2
1,鹿城区,大型汽车,330302802034,S正岙路铁道闸口处,由东向西,0,0,1,2,0,4,9,10,10,9,8,9,13,12,13,15,16,10,14,14,9,5,5,5
1,鹿城区,大型汽车,330302802035,S尚隆路营楼创业园6幢1楼5号门口,由北向南,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330302802036,S尚隆路小脚丫鞋厂门口,由南向北,0,0,0,0,0,0,1,1,2,0,0,1,1,1,1,0,3,0,1,0,0,1,0,0
1,鹿城区,大型汽车,330302802109,DX府学巷附一医路口,由西向东,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,鹿城区,大型汽车,330303000656,DX车站大道江滨路路口(变道抓拍),由西向东,0,2,2,3,0,3,0,2,0,0,0,1,4,0,0,0,0,0,0,1,2,1,3,2
1,鹿城区,大型汽车,330303000657,百里路解放路西口(变道抓拍),由西向东,0,0,0,0,0,2,1,0,0,0,2,4,2,1,1,0,0,0,3,1,0,0,0,0
1,鹿城区,大型汽车,330304000082,DX六虹桥路里垟路路口,由东向西,4,1,0,2,1,3,11,16,18,19,24,12,3,7,2,7,2,7,13,10,9,1,9,1
1,鹿城区,大型汽车,330304000082,DX六虹桥路里垟路路口,由北向南,0,0,0,0,0,1,1,1,2,4,1,0,1,0,0,3,0,1,1,0,0,0,0,0
1,鹿城区,大型汽车,330304000082,DX六虹桥路里垟路路口,由南向北,2,0,1,0,1,7,11,12,19,19,14,17,16,13,14,18,16,18,19,14,7,1,3,0
1,鹿城区,大型汽车,330304000082,DX六虹桥路里垟路路口,由西向东,2,0,1,0,0,9,16,31,25,29,39,32,28,31,36,39,37,27,27,15,19,9,7,3
1,鹿城区,大型汽车,330304001572,BK瓯湖线轻工业园,由西向东,23,12,16,11,9,22,47,40,48,46,49,50,51,65,59,48,51,37,38,31,29,24,16,22
1,鹿城区,大型汽车,330304010127,牛山北路炬科路段,由北向南,17,15,15,21,14,41,76,60,46,51,42,55,60,57,43,61,53,43,35,32,33,31,30,23
1,鹿城区,大型汽车,330304010127,牛山北路炬科路段,由南向北,13,19,5,8,20,28,98,80,91,100,93,87,85,88,81,87,94,107,86,65,49,40,27,20
1,鹿城区,小型汽车,103300037300,330国道38KM+378M,由北向南,8,5,8,6,7,11,25,14,16,23,21,29,28,18,26,17,20,7,16,21,41,33,22,12
1,鹿城区,小型汽车,103300037300,330国道38KM+378M,由南向北,11,6,9,15,11,40,25,7,7,23,18,18,16,16,22,25,30,12,22,42,28,44,38,19
1,鹿城区,小型汽车,330300000783,YD温州大道温瑞大道路口(变道抓拍),由南向北,503,304,195,224,197,307,717,1570,1664,1510,1448,1359,1425,1565,1523,1515,1660,1693,1690,1456,1364,1437,1016,754
1,鹿城区,小型汽车,330300000786,YD汤家桥路雁荡西路路口(变道抓拍),由北向南,279,270,376,309,283,248,211,157,161,164,164,148,159,153,143,146,161,150,152,151,159,163,188,205
1,鹿城区,小型汽车,330300000787,YD锦绣路车站大道路口(变道抓拍),由东向西,480,279,162,166,183,296,622,2038,1965,1678,1469,1475,1380,1494,1714,1629,1831,2066,1896,1477,1456,1446,1088,705
